"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index"

"LINK"
"https://www.bankofcanada.ca/?p=219486"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada",""
"SAN_LYOJ20210218_C2_S2","Atlantic region*",""
"SAN_LYOJ20210218_C2_S3","Quebec",""
"SAN_LYOJ20210218_C2_S4","Ontario",""
"SAN_LYOJ20210218_C2_S5","Prairies region*",""
"SAN_LYOJ20210218_C2_S6","British Columbia",""
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador",""
"SAN_LYOJ20210218_C2_S8","Prince Edward Island",""
"SAN_LYOJ20210218_C2_S9","Nova Scotia",""
"SAN_LYOJ20210218_C2_S10","New Brunswick",""
"SAN_LYOJ20210218_C2_S11","Manitoba",""
"SAN_LYOJ20210218_C2_S12","Saskatchewan",""
"SAN_LYOJ20210218_C2_S13","Alberta",""

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S2","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S5","SAN_LYOJ20210218_C2_S6","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13"
"2022-03-28","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-29","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-30","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-31","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-01","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-02","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-03","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-04","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-05","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-06","22.2769320","21.6403770","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-07","22.2769320","21.6403770","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-08","21.6241130","21.6403770","33.7962950","15.7407410","20.0158440","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-09","21.6241130","21.6403770","33.7962950","15.7407410","20.0158440","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-10","21.6241130","21.6403770","33.7962950","15.7407410","20.0158440","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-11","20.5493200","21.6403770","28.2407400","15.7407410","20.0158440","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-04-12","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-13","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-14","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-15","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-16","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-17","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-18","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-19","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-20","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-21","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-22","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-23","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-24","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-25","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-26","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-27","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-28","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-29","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-04-30","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-01","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-02","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-03","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-04","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-05","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-06","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-07","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-08","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-09","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-10","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-11","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-12","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-13","20.4131530","21.6403770","28.2407400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-14","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-15","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-16","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-17","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-18","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-19","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-20","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-21","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-22","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-23","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-24","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-25","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-26","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-27","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-28","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-29","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-30","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-05-31","19.2040100","21.6403770","21.9907400","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-01","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-02","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-03","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-04","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-05","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-06","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-07","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-08","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-09","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-10","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-11","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-12","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-13","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-14","17.9948650","21.6403770","15.7407410","15.7407410","19.4351710","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","21.9907400"
"2022-06-15","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-16","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-17","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-18","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-19","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-20","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-21","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-22","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-23","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-24","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-25","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-26","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-27","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-28","16.9923480","21.6403770","15.7407410","15.7407410","15.1600670","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","15.7407410","15.7407410"
"2022-06-29","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-06-30","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-01","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-02","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-03","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-04","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-05","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-06","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-07","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-08","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-09","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-10","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-11","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-12","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-13","16.8197750","21.6403770","15.7407410","15.7407410","14.4241430","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","11.5740740","15.7407410"
"2022-07-14","16.0520290","21.6403770","11.5740740","15.7407410","14.5876820","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","12.5000000","15.7407410"
"2022-07-15","16.0520290","21.6403770","11.5740740","15.7407410","14.5876820","23.6574080","24.0740740","24.0740740","24.0740740","15.7407410","11.5740740","12.5000000","15.7407410"
